"","percentageDetected","DivBefore","DivAfter"
"3041",68.428,0.03,0.08
"3042",60.93,0.03,0.08
"3043",81.582,0.03,0.08
"3044",79.502,0.03,0.08
"3045",79.512,0.03,0.08
"3046",83.07,0.03,0.08
"3047",74.402,0.03,0.08
"3048",61.798,0.03,0.08
"3049",63.566,0.03,0.08
"3050",34.724,0.03,0.08
"3051",28.074,0.03,0.08
"3052",93.698,0.03,0.08
"3053",96.31,0.03,0.08
"3054",81.162,0.03,0.08
"3055",83.722,0.03,0.08
"3056",70.062,0.03,0.08
"3057",1.628,0.03,0.08
"3058",73.462,0.03,0.08
"3059",93.494,0.03,0.08
"3060",34.818,0.03,0.08
"3061",93.364,0.03,0.08
"3062",54.078,0.03,0.08
"3063",71.03,0.03,0.08
"3064",75.034,0.03,0.08
"3065",78.646,0.03,0.08
"3066",83.614,0.03,0.08
"3067",54.372,0.03,0.08
"3068",73.108,0.03,0.08
"3069",67.66,0.03,0.08
"3070",31.738,0.03,0.08
"3071",55.466,0.03,0.08
"3072",6.342,0.03,0.08
"3073",78.048,0.03,0.08
"3074",62.762,0.03,0.08
"3075",92.846,0.03,0.08
"3076",82.734,0.03,0.08
"3077",70.174,0.03,0.08
"3078",25.352,0.03,0.08
"3079",88.956,0.03,0.08
"3080",63.99,0.03,0.08
"3081",57.352,0.03,0.08
"3082",60.086,0.03,0.08
"3083",29.17,0.03,0.08
"3084",68.118,0.03,0.08
"3085",79.686,0.03,0.08
"3086",90.302,0.03,0.08
"3087",81.078,0.03,0.08
"3088",76.816,0.03,0.08
"3089",71.55,0.03,0.08
"3090",77.828,0.03,0.08
"3091",79.796,0.03,0.08
"3092",80.622,0.03,0.08
"3093",77.284,0.03,0.08
"3094",83.598,0.03,0.08
"3095",75.782,0.03,0.08
"3096",85.232,0.03,0.08
"3097",63.602,0.03,0.08
"3098",80.688,0.03,0.08
"3099",66.444,0.03,0.08
"3100",62.364,0.03,0.08
"3101",41.662,0.03,0.09
"3102",34.302,0.03,0.09
"3103",90.166,0.03,0.09
"3104",62.166,0.03,0.09
"3105",61.468,0.03,0.09
"3106",35.776,0.03,0.09
"3107",39.778,0.03,0.09
"3108",51.908,0.03,0.09
"3109",69.338,0.03,0.09
"3110",45.638,0.03,0.09
"3111",58.822,0.03,0.09
"3112",73.792,0.03,0.09
"3113",56.804,0.03,0.09
"3114",26.45,0.03,0.09
"3115",24.704,0.03,0.09
"3116",64.012,0.03,0.09
"3117",59.664,0.03,0.09
"3118",70.658,0.03,0.09
"3119",43.938,0.03,0.09
"3120",63.914,0.03,0.09
"3121",47.618,0.03,0.09
"3122",55.558,0.03,0.09
"3123",66.768,0.03,0.09
"3124",58.676,0.03,0.09
"3125",51.438,0.03,0.09
"3126",73.742,0.03,0.09
"3127",57.416,0.03,0.09
"3128",66.38,0.03,0.09
"3129",62.248,0.03,0.09
"3130",27.434,0.03,0.09
"3131",50.266,0.03,0.09
"3132",46.45,0.03,0.09
"3133",18.222,0.03,0.09
"3134",49.834,0.03,0.09
"3135",52.008,0.03,0.09
"3136",66.27,0.03,0.09
"3137",31.904,0.03,0.09
"3138",36.576,0.03,0.09
"3139",69.102,0.03,0.09
"3140",74.308,0.03,0.09
"3141",34.09,0.03,0.09
"3142",63.862,0.03,0.09
"3143",19.284,0.03,0.09
"3144",66.928,0.03,0.09
"3145",72.564,0.03,0.09
"3146",41.06,0.03,0.09
"3147",76.398,0.03,0.09
"3148",48.47,0.03,0.09
"3149",86.604,0.03,0.09
"3150",36.916,0.03,0.09
"3151",59.21,0.03,0.09
"3152",56.79,0.03,0.09
"3153",87.606,0.03,0.09
"3154",61.906,0.03,0.09
"3155",73.816,0.03,0.09
"3156",58.994,0.03,0.09
"3157",73.954,0.03,0.09
"3158",58.598,0.03,0.09
"3159",59.716,0.03,0.09
"3160",71.202,0.03,0.09
"3161",14.346,0.03,0.09
"3162",59.542,0.03,0.09
"3163",26.13,0.03,0.09
"3164",22.074,0.03,0.09
"3165",52.572,0.03,0.09
"3166",58.186,0.03,0.09
"3167",56.61,0.03,0.09
"3168",3.754,0.03,0.09
"3169",29.12,0.03,0.09
"3170",61.218,0.03,0.09
"3171",32.598,0.03,0.09
"3172",25.63,0.03,0.09
"3173",56.346,0.03,0.09
"3174",67.664,0.03,0.09
"3175",76.676,0.03,0.09
"3176",89.688,0.03,0.09
"3177",25.004,0.03,0.09
"3178",73.796,0.03,0.09
"3179",47.308,0.03,0.09
"3180",49.26,0.03,0.09
"3181",42.312,0.03,0.09
"3182",45.932,0.03,0.09
"3183",53.568,0.03,0.09
"3184",50.122,0.03,0.09
"3185",55.418,0.03,0.09
"3186",6.606,0.03,0.09
"3187",68.904,0.03,0.09
"3188",75.476,0.03,0.09
"3189",49.696,0.03,0.09
"3190",47.94,0.03,0.09
"3191",89.366,0.03,0.09
"3192",67.312,0.03,0.09
"3193",55.702,0.03,0.09
"3194",48.91,0.03,0.09
"3195",69.83,0.03,0.09
"3196",70.932,0.03,0.09
"3197",33.956,0.03,0.09
"3198",40.224,0.03,0.09
"3199",63.556,0.03,0.09
"3200",63.69,0.03,0.09
"3201",28.16,0.03,0.1
"3202",43.524,0.03,0.1
"3203",26.61,0.03,0.1
"3204",57.57,0.03,0.1
"3205",1.996,0.03,0.1
"3206",27.632,0.03,0.1
"3207",47.844,0.03,0.1
"3208",20.668,0.03,0.1
"3209",30.43,0.03,0.1
"3210",18.462,0.03,0.1
"3211",17.604,0.03,0.1
"3212",16.338,0.03,0.1
"3213",66.53,0.03,0.1
"3214",23.216,0.03,0.1
"3215",18.068,0.03,0.1
"3216",10.948,0.03,0.1
"3217",30.83,0.03,0.1
"3218",53.192,0.03,0.1
"3219",41.736,0.03,0.1
"3220",33.894,0.03,0.1
"3221",42.542,0.03,0.1
"3222",75.002,0.03,0.1
"3223",24.38,0.03,0.1
"3224",35.982,0.03,0.1
"3225",28.998,0.03,0.1
"3226",14.578,0.03,0.1
"3227",20.996,0.03,0.1
"3228",16.412,0.03,0.1
"3229",24.252,0.03,0.1
"3230",30.48,0.03,0.1
"3231",9.16,0.03,0.1
"3232",44.92,0.03,0.1
"3233",29.148,0.03,0.1
"3234",3.598,0.03,0.1
"3235",25.25,0.03,0.1
"3236",27.666,0.03,0.1
"3237",20.19,0.03,0.1
"3238",26.692,0.03,0.1
"3239",45.658,0.03,0.1
"3240",2.322,0.03,0.1
"3241",52.19,0.03,0.1
"3242",35.636,0.03,0.1
"3243",58.52,0.03,0.1
"3244",43.118,0.03,0.1
"3245",11.884,0.03,0.1
"3246",33.838,0.03,0.1
"3247",29.646,0.03,0.1
"3248",20.478,0.03,0.1
"3249",1.582,0.03,0.1
"3250",80.066,0.03,0.1
"3251",34.49,0.03,0.1
"3252",44.642,0.03,0.1
"3253",27.228,0.03,0.1
"3254",32.922,0.03,0.1
"3255",36.648,0.03,0.1
"3256",17.334,0.03,0.1
"3257",32.136,0.03,0.1
"3258",19.18,0.03,0.1
"3259",13.786,0.03,0.1
"3260",12.956,0.03,0.1
"3261",2.294,0.03,0.1
"3262",27.616,0.03,0.1
"3263",17.304,0.03,0.1
"3264",23.804,0.03,0.1
"3265",54.11,0.03,0.1
"3266",14.452,0.03,0.1
"3267",15.702,0.03,0.1
"3268",27.27,0.03,0.1
"3269",43.294,0.03,0.1
"3270",48.618,0.03,0.1
"3271",24.974,0.03,0.1
"3272",42.172,0.03,0.1
"3273",56.22,0.03,0.1
"3274",38.044,0.03,0.1
"3275",42.61,0.03,0.1
"3276",15.526,0.03,0.1
"3277",22.31,0.03,0.1
"3278",6.186,0.03,0.1
"3279",5.962,0.03,0.1
"3280",18.864,0.03,0.1
"3281",45.542,0.03,0.1
"3282",35.634,0.03,0.1
"3283",43.028,0.03,0.1
"3284",33.438,0.03,0.1
"3285",46.394,0.03,0.1
"3286",52.03,0.03,0.1
"3287",42.482,0.03,0.1
"3288",43.562,0.03,0.1
"3289",45.77,0.03,0.1
"3290",21.106,0.03,0.1
"3291",3.22,0.03,0.1
"3292",14.872,0.03,0.1
"3293",50.082,0.03,0.1
"3294",66.374,0.03,0.1
"3295",50.794,0.03,0.1
"3296",67.02,0.03,0.1
"3297",45.954,0.03,0.1
"3298",12.93,0.03,0.1
"3299",35.988,0.03,0.1
"3300",13.198,0.03,0.1
"3301",96.612,0.04,0
"3302",96.788,0.04,0
"3303",96.074,0.04,0
"3304",96.324,0.04,0
"3305",96.502,0.04,0
"3306",96.492,0.04,0
"3307",96.372,0.04,0
"3308",96.906,0.04,0
"3309",96.402,0.04,0
"3310",96.45,0.04,0
"3311",96.638,0.04,0
"3312",96.642,0.04,0
"3313",96.5,0.04,0
"3314",96.158,0.04,0
"3315",96.584,0.04,0
"3316",96.706,0.04,0
"3317",96.168,0.04,0
"3318",96.616,0.04,0
"3319",96.818,0.04,0
"3320",96.76,0.04,0
"3321",96.324,0.04,0
"3322",96.774,0.04,0
"3323",96.68,0.04,0
"3324",96.738,0.04,0
"3325",96.848,0.04,0
"3326",96.638,0.04,0
"3327",96.552,0.04,0
"3328",96.274,0.04,0
"3329",96.876,0.04,0
"3330",96.472,0.04,0
"3331",96.608,0.04,0
"3332",96.85,0.04,0
"3333",96.778,0.04,0
"3334",96.654,0.04,0
"3335",96.436,0.04,0
"3336",96.366,0.04,0
"3337",96.522,0.04,0
"3338",96.626,0.04,0
"3339",96.574,0.04,0
"3340",96.62,0.04,0
"3341",96.252,0.04,0
"3342",97.104,0.04,0
"3343",95.932,0.04,0
"3344",96.316,0.04,0
"3345",96.89,0.04,0
"3346",96.51,0.04,0
"3347",96.084,0.04,0
"3348",96.776,0.04,0
"3349",96.464,0.04,0
"3350",96.212,0.04,0
"3351",96.094,0.04,0
"3352",96.392,0.04,0
"3353",96.678,0.04,0
"3354",96.882,0.04,0
"3355",96.998,0.04,0
"3356",96.452,0.04,0
"3357",96.822,0.04,0
"3358",96.404,0.04,0
"3359",96.572,0.04,0
"3360",96.304,0.04,0
"3361",96.428,0.04,0
"3362",95.994,0.04,0
"3363",96.726,0.04,0
"3364",96.704,0.04,0
"3365",96.556,0.04,0
"3366",96.466,0.04,0
"3367",96.292,0.04,0
"3368",96.398,0.04,0
"3369",96.756,0.04,0
"3370",96.632,0.04,0
"3371",96.642,0.04,0
"3372",96.826,0.04,0
"3373",96.614,0.04,0
"3374",96.384,0.04,0
"3375",96.5,0.04,0
"3376",96.9,0.04,0
"3377",96.48,0.04,0
"3378",96.442,0.04,0
"3379",96.422,0.04,0
"3380",96.646,0.04,0
"3381",96.584,0.04,0
"3382",96.092,0.04,0
"3383",96.786,0.04,0
"3384",96.906,0.04,0
"3385",96.316,0.04,0
"3386",96.318,0.04,0
"3387",96.202,0.04,0
"3388",96.008,0.04,0
"3389",96.7,0.04,0
"3390",96.082,0.04,0
"3391",96.036,0.04,0
"3392",96.636,0.04,0
"3393",96.976,0.04,0
"3394",96.32,0.04,0
"3395",96.398,0.04,0
"3396",96.572,0.04,0
"3397",96.792,0.04,0
"3398",96.43,0.04,0
"3399",97.064,0.04,0
"3400",96.714,0.04,0
"3401",97.868,0.04,0.01
"3402",98.326,0.04,0.01
"3403",97.858,0.04,0.01
"3404",98.234,0.04,0.01
"3405",98.106,0.04,0.01
"3406",98.062,0.04,0.01
"3407",98.334,0.04,0.01
"3408",97.546,0.04,0.01
"3409",97.902,0.04,0.01
"3410",98.806,0.04,0.01
"3411",97.534,0.04,0.01
"3412",97.872,0.04,0.01
"3413",97.992,0.04,0.01
"3414",97.576,0.04,0.01
"3415",98.052,0.04,0.01
"3416",98.014,0.04,0.01
"3417",98.122,0.04,0.01
"3418",98.556,0.04,0.01
"3419",97.726,0.04,0.01
"3420",38.754,0.04,0.01
"3421",98.118,0.04,0.01
"3422",97.718,0.04,0.01
"3423",98.17,0.04,0.01
"3424",97.856,0.04,0.01
"3425",98.258,0.04,0.01
"3426",97.424,0.04,0.01
"3427",98.046,0.04,0.01
"3428",97.404,0.04,0.01
"3429",97.788,0.04,0.01
"3430",97.462,0.04,0.01
"3431",97.89,0.04,0.01
"3432",98.444,0.04,0.01
"3433",97.754,0.04,0.01
"3434",97.874,0.04,0.01
"3435",97.226,0.04,0.01
"3436",97.38,0.04,0.01
"3437",97.588,0.04,0.01
"3438",98.406,0.04,0.01
"3439",97.438,0.04,0.01
"3440",97.884,0.04,0.01
"3441",97.728,0.04,0.01
"3442",98.05,0.04,0.01
"3443",97.694,0.04,0.01
"3444",97.498,0.04,0.01
"3445",97.574,0.04,0.01
"3446",97.732,0.04,0.01
"3447",98.354,0.04,0.01
"3448",97.874,0.04,0.01
"3449",98.318,0.04,0.01
"3450",98.276,0.04,0.01
"3451",97.494,0.04,0.01
"3452",97.798,0.04,0.01
"3453",97.994,0.04,0.01
"3454",98.272,0.04,0.01
"3455",98.368,0.04,0.01
"3456",98.334,0.04,0.01
"3457",97.816,0.04,0.01
"3458",98.24,0.04,0.01
"3459",98.346,0.04,0.01
"3460",98.368,0.04,0.01
"3461",97.574,0.04,0.01
"3462",97.626,0.04,0.01
"3463",97.198,0.04,0.01
"3464",97.516,0.04,0.01
"3465",97.726,0.04,0.01
"3466",97.95,0.04,0.01
"3467",97.544,0.04,0.01
"3468",97.37,0.04,0.01
"3469",97.272,0.04,0.01
"3470",98.82,0.04,0.01
"3471",97.908,0.04,0.01
"3472",97.932,0.04,0.01
"3473",98.028,0.04,0.01
"3474",98.082,0.04,0.01
"3475",97.788,0.04,0.01
"3476",97.89,0.04,0.01
"3477",97.738,0.04,0.01
"3478",98.398,0.04,0.01
"3479",97.882,0.04,0.01
"3480",97.72,0.04,0.01
"3481",98.004,0.04,0.01
"3482",98.184,0.04,0.01
"3483",98.166,0.04,0.01
"3484",97.696,0.04,0.01
"3485",97.896,0.04,0.01
"3486",98.076,0.04,0.01
"3487",97.498,0.04,0.01
"3488",98.106,0.04,0.01
"3489",98.298,0.04,0.01
"3490",97.808,0.04,0.01
"3491",98.372,0.04,0.01
"3492",98.182,0.04,0.01
"3493",97.892,0.04,0.01
"3494",98.262,0.04,0.01
"3495",98.1,0.04,0.01
"3496",98.55,0.04,0.01
"3497",98.232,0.04,0.01
"3498",97.702,0.04,0.01
"3499",97.28,0.04,0.01
"3500",98.078,0.04,0.01
"3501",98.774,0.04,0.02
"3502",98.924,0.04,0.02
"3503",98.348,0.04,0.02
"3504",98.792,0.04,0.02
"3505",98.768,0.04,0.02
"3506",98.322,0.04,0.02
"3507",98.536,0.04,0.02
"3508",98.37,0.04,0.02
"3509",98.4,0.04,0.02
"3510",98.358,0.04,0.02
"3511",98.826,0.04,0.02
"3512",98.954,0.04,0.02
"3513",98.422,0.04,0.02
"3514",98.662,0.04,0.02
"3515",97.972,0.04,0.02
"3516",98.886,0.04,0.02
"3517",98.636,0.04,0.02
"3518",98.372,0.04,0.02
"3519",98.038,0.04,0.02
"3520",98.272,0.04,0.02
"3521",98.646,0.04,0.02
"3522",98.666,0.04,0.02
"3523",98.118,0.04,0.02
"3524",98.374,0.04,0.02
"3525",98.436,0.04,0.02
"3526",98.488,0.04,0.02
"3527",98.262,0.04,0.02
"3528",98.258,0.04,0.02
"3529",98.382,0.04,0.02
"3530",98.464,0.04,0.02
"3531",98.568,0.04,0.02
"3532",98.48,0.04,0.02
"3533",98.384,0.04,0.02
"3534",98.35,0.04,0.02
"3535",98.378,0.04,0.02
"3536",98.536,0.04,0.02
"3537",99.042,0.04,0.02
"3538",98.458,0.04,0.02
"3539",98.668,0.04,0.02
"3540",98.814,0.04,0.02
"3541",98.606,0.04,0.02
"3542",98.594,0.04,0.02
"3543",98.318,0.04,0.02
"3544",98.394,0.04,0.02
"3545",98.364,0.04,0.02
"3546",98.164,0.04,0.02
"3547",98.202,0.04,0.02
"3548",98.154,0.04,0.02
"3549",98.32,0.04,0.02
"3550",98.394,0.04,0.02
"3551",98.012,0.04,0.02
"3552",98.376,0.04,0.02
"3553",98.972,0.04,0.02
"3554",98.638,0.04,0.02
"3555",98.618,0.04,0.02
"3556",98.35,0.04,0.02
"3557",98.772,0.04,0.02
"3558",98.374,0.04,0.02
"3559",98.444,0.04,0.02
"3560",98.286,0.04,0.02
"3561",98.4,0.04,0.02
"3562",98.846,0.04,0.02
"3563",98.252,0.04,0.02
"3564",98.612,0.04,0.02
"3565",98.05,0.04,0.02
"3566",98.096,0.04,0.02
"3567",98.564,0.04,0.02
"3568",98.682,0.04,0.02
"3569",98.57,0.04,0.02
"3570",98.204,0.04,0.02
"3571",98.562,0.04,0.02
"3572",98.53,0.04,0.02
"3573",98.3,0.04,0.02
"3574",98.224,0.04,0.02
"3575",98.544,0.04,0.02
"3576",98.72,0.04,0.02
"3577",98.294,0.04,0.02
"3578",98.316,0.04,0.02
"3579",98.78,0.04,0.02
"3580",98.428,0.04,0.02
"3581",98.954,0.04,0.02
"3582",98.474,0.04,0.02
"3583",98.352,0.04,0.02
"3584",98.392,0.04,0.02
"3585",98.504,0.04,0.02
"3586",98.188,0.04,0.02
"3587",98.782,0.04,0.02
"3588",98.474,0.04,0.02
"3589",98.26,0.04,0.02
"3590",98.044,0.04,0.02
"3591",98.18,0.04,0.02
"3592",98.814,0.04,0.02
"3593",98.692,0.04,0.02
"3594",98.244,0.04,0.02
"3595",98.454,0.04,0.02
"3596",98.322,0.04,0.02
"3597",98.624,0.04,0.02
"3598",98.422,0.04,0.02
"3599",98.492,0.04,0.02
"3600",98.6,0.04,0.02
"3601",98.834,0.04,0.03
"3602",98.5,0.04,0.03
"3603",98.6,0.04,0.03
"3604",98.794,0.04,0.03
"3605",98.6,0.04,0.03
"3606",98.63,0.04,0.03
"3607",98.742,0.04,0.03
"3608",98.75,0.04,0.03
"3609",98.636,0.04,0.03
"3610",98.79,0.04,0.03
"3611",98.72,0.04,0.03
"3612",98.706,0.04,0.03
"3613",98.872,0.04,0.03
"3614",98.792,0.04,0.03
"3615",98.924,0.04,0.03
"3616",98.802,0.04,0.03
"3617",98.418,0.04,0.03
"3618",98.766,0.04,0.03
"3619",98.6,0.04,0.03
"3620",98.772,0.04,0.03
"3621",98.62,0.04,0.03
"3622",98.924,0.04,0.03
"3623",98.688,0.04,0.03
"3624",98.81,0.04,0.03
"3625",99.102,0.04,0.03
"3626",98.8,0.04,0.03
"3627",98.806,0.04,0.03
"3628",98.876,0.04,0.03
"3629",98.574,0.04,0.03
"3630",98.614,0.04,0.03
"3631",99.416,0.04,0.03
"3632",98.27,0.04,0.03
"3633",98.436,0.04,0.03
"3634",98.752,0.04,0.03
"3635",98.496,0.04,0.03
"3636",98.488,0.04,0.03
"3637",98.776,0.04,0.03
"3638",98.98,0.04,0.03
"3639",98.544,0.04,0.03
"3640",98.872,0.04,0.03
"3641",99.038,0.04,0.03
"3642",98.864,0.04,0.03
"3643",98.792,0.04,0.03
"3644",98.466,0.04,0.03
"3645",98.578,0.04,0.03
"3646",98.564,0.04,0.03
"3647",98.58,0.04,0.03
"3648",98.644,0.04,0.03
"3649",98.878,0.04,0.03
"3650",99.318,0.04,0.03
"3651",98.616,0.04,0.03
"3652",98.816,0.04,0.03
"3653",98.95,0.04,0.03
"3654",98.674,0.04,0.03
"3655",98.64,0.04,0.03
"3656",98.746,0.04,0.03
"3657",98.51,0.04,0.03
"3658",98.86,0.04,0.03
"3659",98.46,0.04,0.03
"3660",98.9,0.04,0.03
"3661",98.898,0.04,0.03
"3662",98.844,0.04,0.03
"3663",98.82,0.04,0.03
"3664",98.784,0.04,0.03
"3665",98.668,0.04,0.03
"3666",98.606,0.04,0.03
"3667",98.726,0.04,0.03
"3668",98.854,0.04,0.03
"3669",98.47,0.04,0.03
"3670",98.144,0.04,0.03
"3671",98.586,0.04,0.03
"3672",98.632,0.04,0.03
"3673",98.908,0.04,0.03
"3674",98.638,0.04,0.03
"3675",98.822,0.04,0.03
"3676",98.404,0.04,0.03
"3677",98.554,0.04,0.03
"3678",98.216,0.04,0.03
"3679",98.802,0.04,0.03
"3680",98.796,0.04,0.03
"3681",98.904,0.04,0.03
"3682",98.856,0.04,0.03
"3683",98.61,0.04,0.03
"3684",98.644,0.04,0.03
"3685",99.396,0.04,0.03
"3686",98.988,0.04,0.03
"3687",98.642,0.04,0.03
"3688",98.47,0.04,0.03
"3689",98.664,0.04,0.03
"3690",98.564,0.04,0.03
"3691",98.708,0.04,0.03
"3692",98.684,0.04,0.03
"3693",98.722,0.04,0.03
"3694",98.874,0.04,0.03
"3695",98.832,0.04,0.03
"3696",98.726,0.04,0.03
"3697",98.858,0.04,0.03
"3698",98.452,0.04,0.03
"3699",98.782,0.04,0.03
"3700",98.59,0.04,0.03
"3701",99.042,0.04,0.04
"3702",99.184,0.04,0.04
"3703",99.046,0.04,0.04
"3704",98.908,0.04,0.04
"3705",99.274,0.04,0.04
"3706",98.824,0.04,0.04
"3707",99.104,0.04,0.04
"3708",98.648,0.04,0.04
"3709",98.94,0.04,0.04
"3710",99.158,0.04,0.04
"3711",98.91,0.04,0.04
"3712",98.918,0.04,0.04
"3713",98.652,0.04,0.04
"3714",98.618,0.04,0.04
"3715",98.996,0.04,0.04
"3716",98.526,0.04,0.04
"3717",99.072,0.04,0.04
"3718",98.456,0.04,0.04
"3719",98.95,0.04,0.04
"3720",99.066,0.04,0.04
"3721",98.396,0.04,0.04
"3722",98.954,0.04,0.04
"3723",99.346,0.04,0.04
"3724",99.032,0.04,0.04
"3725",98.82,0.04,0.04
"3726",84.98,0.04,0.04
"3727",98.674,0.04,0.04
"3728",98.732,0.04,0.04
"3729",98.818,0.04,0.04
"3730",99.022,0.04,0.04
"3731",98.946,0.04,0.04
"3732",99.246,0.04,0.04
"3733",98.694,0.04,0.04
"3734",99.084,0.04,0.04
"3735",98.956,0.04,0.04
"3736",99.144,0.04,0.04
"3737",98.816,0.04,0.04
"3738",99.032,0.04,0.04
"3739",98.828,0.04,0.04
"3740",98.666,0.04,0.04
"3741",98.914,0.04,0.04
"3742",98.76,0.04,0.04
"3743",98.828,0.04,0.04
"3744",98.888,0.04,0.04
"3745",98.786,0.04,0.04
"3746",98.958,0.04,0.04
"3747",98.922,0.04,0.04
"3748",98.45,0.04,0.04
"3749",98.974,0.04,0.04
"3750",98.786,0.04,0.04
"3751",98.858,0.04,0.04
"3752",98.676,0.04,0.04
"3753",98.802,0.04,0.04
"3754",98.976,0.04,0.04
"3755",99.298,0.04,0.04
"3756",99.014,0.04,0.04
"3757",98.92,0.04,0.04
"3758",98.926,0.04,0.04
"3759",99.038,0.04,0.04
"3760",98.894,0.04,0.04
"3761",98.766,0.04,0.04
"3762",99.144,0.04,0.04
"3763",99.042,0.04,0.04
"3764",98.558,0.04,0.04
"3765",98.592,0.04,0.04
"3766",98.994,0.04,0.04
"3767",98.798,0.04,0.04
"3768",99.008,0.04,0.04
"3769",98.83,0.04,0.04
"3770",98.962,0.04,0.04
"3771",98.834,0.04,0.04
"3772",98.676,0.04,0.04
"3773",98.822,0.04,0.04
"3774",98.822,0.04,0.04
"3775",98.94,0.04,0.04
"3776",98.698,0.04,0.04
"3777",98.948,0.04,0.04
"3778",99.132,0.04,0.04
"3779",98.978,0.04,0.04
"3780",98.708,0.04,0.04
"3781",99.242,0.04,0.04
"3782",98.814,0.04,0.04
"3783",98.782,0.04,0.04
"3784",98.686,0.04,0.04
"3785",98.72,0.04,0.04
"3786",98.878,0.04,0.04
"3787",98.606,0.04,0.04
"3788",98.86,0.04,0.04
"3789",99.14,0.04,0.04
"3790",99.308,0.04,0.04
"3791",98.774,0.04,0.04
"3792",99.002,0.04,0.04
"3793",99.034,0.04,0.04
"3794",98.442,0.04,0.04
"3795",98.966,0.04,0.04
"3796",98.672,0.04,0.04
"3797",98.816,0.04,0.04
"3798",99.062,0.04,0.04
"3799",99.156,0.04,0.04
"3800",98.656,0.04,0.04
"3801",99.104,0.04,0.05
"3802",99.01,0.04,0.05
"3803",98.852,0.04,0.05
"3804",99.404,0.04,0.05
"3805",98.91,0.04,0.05
"3806",98.544,0.04,0.05
"3807",99.308,0.04,0.05
"3808",98.952,0.04,0.05
"3809",98.924,0.04,0.05
"3810",98.844,0.04,0.05
"3811",98.974,0.04,0.05
"3812",98.7,0.04,0.05
"3813",98.834,0.04,0.05
"3814",99.182,0.04,0.05
"3815",98.904,0.04,0.05
"3816",98.932,0.04,0.05
"3817",98.962,0.04,0.05
"3818",99.028,0.04,0.05
"3819",98.876,0.04,0.05
"3820",99.11,0.04,0.05
"3821",99.052,0.04,0.05
"3822",99.062,0.04,0.05
"3823",98.73,0.04,0.05
"3824",98.744,0.04,0.05
"3825",99.062,0.04,0.05
"3826",99.002,0.04,0.05
"3827",99.156,0.04,0.05
"3828",98.938,0.04,0.05
"3829",98.638,0.04,0.05
"3830",99.006,0.04,0.05
"3831",98.986,0.04,0.05
"3832",99.074,0.04,0.05
"3833",99.004,0.04,0.05
"3834",99.182,0.04,0.05
"3835",99.19,0.04,0.05
"3836",99.05,0.04,0.05
"3837",98.856,0.04,0.05
"3838",98.93,0.04,0.05
"3839",99.142,0.04,0.05
"3840",98.98,0.04,0.05
"3841",99.246,0.04,0.05
"3842",99.22,0.04,0.05
"3843",98.712,0.04,0.05
"3844",99.072,0.04,0.05
"3845",98.738,0.04,0.05
"3846",52.216,0.04,0.05
"3847",99.182,0.04,0.05
"3848",99.088,0.04,0.05
"3849",99.228,0.04,0.05
"3850",98.85,0.04,0.05
"3851",99.416,0.04,0.05
"3852",98.858,0.04,0.05
"3853",98.774,0.04,0.05
"3854",98.904,0.04,0.05
"3855",98.934,0.04,0.05
"3856",99.284,0.04,0.05
"3857",99.166,0.04,0.05
"3858",99.092,0.04,0.05
"3859",98.538,0.04,0.05
"3860",99.17,0.04,0.05
"3861",99.186,0.04,0.05
"3862",98.962,0.04,0.05
"3863",99.132,0.04,0.05
"3864",98.892,0.04,0.05
"3865",98.764,0.04,0.05
"3866",98.932,0.04,0.05
"3867",99.104,0.04,0.05
"3868",98.858,0.04,0.05
"3869",99.116,0.04,0.05
"3870",99.04,0.04,0.05
"3871",99.006,0.04,0.05
"3872",99.174,0.04,0.05
"3873",98.904,0.04,0.05
"3874",98.766,0.04,0.05
"3875",98.87,0.04,0.05
"3876",99.126,0.04,0.05
"3877",99.02,0.04,0.05
"3878",99.128,0.04,0.05
"3879",99.044,0.04,0.05
"3880",99.056,0.04,0.05
"3881",98.452,0.04,0.05
"3882",99.028,0.04,0.05
"3883",99.22,0.04,0.05
"3884",98.318,0.04,0.05
"3885",98.992,0.04,0.05
"3886",98.922,0.04,0.05
"3887",99.088,0.04,0.05
"3888",98.742,0.04,0.05
"3889",99.028,0.04,0.05
"3890",99.054,0.04,0.05
"3891",98.98,0.04,0.05
"3892",98.868,0.04,0.05
"3893",99.026,0.04,0.05
"3894",98.97,0.04,0.05
"3895",99.04,0.04,0.05
"3896",98.808,0.04,0.05
"3897",98.928,0.04,0.05
"3898",97.794,0.04,0.05
"3899",99.146,0.04,0.05
"3900",99.112,0.04,0.05
"3901",99.024,0.04,0.06
"3902",99.094,0.04,0.06
"3903",99.128,0.04,0.06
"3904",99.086,0.04,0.06
"3905",98.726,0.04,0.06
"3906",99.212,0.04,0.06
"3907",98.956,0.04,0.06
"3908",99.396,0.04,0.06
"3909",98.76,0.04,0.06
"3910",98.782,0.04,0.06
"3911",98.726,0.04,0.06
"3912",99.012,0.04,0.06
"3913",98.824,0.04,0.06
"3914",98.76,0.04,0.06
"3915",99.224,0.04,0.06
"3916",99.1,0.04,0.06
"3917",99.066,0.04,0.06
"3918",99.064,0.04,0.06
"3919",99.334,0.04,0.06
"3920",99.05,0.04,0.06
"3921",96.15,0.04,0.06
"3922",99.328,0.04,0.06
"3923",99.106,0.04,0.06
"3924",98.854,0.04,0.06
"3925",99.326,0.04,0.06
"3926",99.188,0.04,0.06
